City,State,Name,Price,Rating,Reviews,Lat,Lng,Price(Scale)
East Orange,New Jersey,Clifton Billiards,$,4.5,27,40.8757812,-74.1400261,1
East Orange,New Jersey,The Park Savoy Estate, ,4.5,70,40.79298,-74.38853,1
East Orange,New Jersey,Talde,$$,3.5,666,40.721248,-74.044296,2
East Orange,New Jersey,16 Prospect Wine Bar & Bistro,$$,3.5,125,40.65048,-74.34858,2
East Orange,New Jersey,Mayfair Farms Banquet Facilities, ,4,39,40.80542156,-74.25023796,1
East Orange,New Jersey,Sunny's Bar,$,4.5,142,40.67569,-74.01689,1
East Orange,New Jersey,Classified,$$$,3.5,52,40.69708,-74.178405,3
East Orange,New Jersey,Mc Govern's Tavern,$$,4,103,40.74042,-74.17221,2
East Orange,New Jersey,The Black Hound,$$,3.5,66,40.71032316,-74.01647067,2
East Orange,New Jersey,Botanica,$$,3.5,51,40.67731,-74.01549,2
East Orange,New Jersey,Pj Ryan's Squared,$$,3.5,56,40.732779,-74.062667,2
East Orange,New Jersey,Pilsener Haus & Biergarten,$$,4,683,40.7552077,-74.03167633,2
East Orange,New Jersey,The Dog & Cask,$$,3.5,413,40.8953284,-74.07271564,2
East Orange,New Jersey,Vinum Restaurant & Wine Bar,$$$,4.5,100,40.62482,-74.07478,3
East Orange,New Jersey,Ani Ramen House JC,$$,4,382,40.72234,-74.04699,2
East Orange,New Jersey,Hat City,$$,3,210,40.7660351,-74.2485569,2
East Orange,New Jersey,Trinity Place,$$,4,310,40.708865,-74.01117,2
East Orange,New Jersey,Arthurs,$$,3.5,475,40.73978,-74.02978,2
East Orange,New Jersey,Taqueria Downtown,$,4,1564,40.7162,-74.04451,1
East Orange,New Jersey,The Manor,$$$$,3.5,290,40.81268,-74.24545,4
East Orange,New Jersey,South House Bar & Restaurant,$$,3.5,511,40.72043026,-74.04425338,2
Buckeye,Arizona,Sanctum, ,4.5,17,33.45584186,-112.0739539,1
Buckeye,Arizona,The Speakeasy,$,4.5,18,33.60220997,-112.2917352,1
Buckeye,Arizona,Honor Amongst Thieves,$$,4,147,33.51789,-112.06557,2
Buckeye,Arizona,The Ostrich,$$,4,170,33.30369737,-111.842372,2
Buckeye,Arizona,Melindas Alley,$$,4,66,33.44963,-112.07344,2
Buckeye,Arizona,UnderTow,$$,4.5,307,33.49563353,-112.0034688,2
Buckeye,Arizona,The Novelist,$$,4,59,33.35621,-111.78939,2
Buckeye,Arizona,Unexpected, ,5,20,33.45376,-112.08377,1
Buckeye,Arizona,Valley Bar,$$,4,345,33.4497986,-112.0739441,2
Buckeye,Arizona,Second Story Restaurant & Liquor Bar,$$,4.5,456,33.49661183,-111.9263543,2
Buckeye,Arizona,SideBar,$$,4,375,33.4649088,-112.0828193,2
Buckeye,Arizona,Bitter & Twisted Cocktail Parlour,$$,4,914,33.44699547,-112.0738731,2
Buckeye,Arizona,Gracie's Tax Bar,$$,4.5,66,33.45641,-112.082211,2
Buckeye,Arizona,Rott n' Grapes RoRo, ,5,36,33.45899,-112.07746,1
Buckeye,Arizona,MercBar,$$,4,217,33.50873,-112.027564,2
Buckeye,Arizona,The Brickyard Downtown,$$,4.5,420,33.30201,-111.84252,2
Buckeye,Arizona,The Little Woody,$$,4.5,210,33.49516577,-111.9898844,2
Buckeye,Arizona,The Womack,$$,4,140,33.52175,-112.06461,2
Buckeye,Arizona,Across The Pond, ,4,5,33.49747,-112.07415,1
Buckeye,Arizona,Bitters Bar & Food,$$,4.5,122,33.4643965,-111.9257826,2
Buckeye,Arizona,The Whining Pig-Phoenix,$,4.5,375,33.523744,-112.0467307,1
Buckeye,Arizona,The Grand,$$,3.5,249,33.45638784,-112.0740917,2
Buckeye,Arizona,Kings Beer & Wine,$,5,81,33.47969,-112.0733,1
Buckeye,Arizona,Beverly on Main,$$,4,169,33.49335,-111.92975,2
Buckeye,Arizona,Arizona Distilling,$$,5,47,33.4215541,-111.947455,2
Buckeye,Arizona,MOB social club, ,2.5,11,33.449164,-112.0728342,1
Buckeye,Arizona,Scapegoat Beer and Wine,$$,4.5,151,33.49846226,-111.9265965,2
Buckeye,Arizona,Taste of Tops,$$,4.5,139,33.42165,-111.94474,2
Buckeye,Arizona,The Lost Leaf,$,4,328,33.4582,-112.06783,1
Buckeye,Arizona,Cotton & Copper,$$,4.5,50,33.33541,-111.92732,2
Buckeye,Arizona,The White Rabbit Bar, ,3,13,33.35370409,-111.7893517,1
Buckeye,Arizona,Magnum's Cigars Wine & Liquor,$$,4,142,33.65376,-112.06429,2
Buckeye,Arizona,Bar Pesce,$$$,4.5,408,33.4942271,-112.0031129,3
Buckeye,Arizona,Char's Has the Blues,$,4.5,180,33.50498581,-112.0821304,1
Buckeye,Arizona,Shady's,$,4,211,33.49470901,-112.0235443,1
Buckeye,Arizona,Cornish Pasty,$$,4,325,33.4502151,-112.0740544,2
Buckeye,Arizona,Sip Coffee & Beer Garage,$$,4,271,33.49543552,-112.0035116,2
Buckeye,Arizona,The Wild Vine Uncorked,$$,4,228,33.2352534,-111.789676,2
Buckeye,Arizona,Casablanca Rooftop Lounge,$$,3.5,187,33.499534,-111.92792,2
Buckeye,Arizona,Last Exit Live,$$,3.5,37,33.4404106,-112.0734329,2
Buckeye,Arizona,Sasha's Kitchen & Cocktails,$$,4,234,33.30201,-111.84242,2
Buckeye,Arizona,Hyatt Regency Phoenix,$$$,3,301,33.44986,-112.07188,3
Buckeye,Arizona,Crescent Ballroom,$$,4,555,33.4517809,-112.0765933,2
Buckeye,Arizona,Rott n' Grapes Uptown,$$,4.5,153,33.50711809,-112.0742982,2
Buckeye,Arizona,The Gladly,$$,4.5,751,33.508931,-112.034109,2
Buckeye,Arizona,Durant's,$$$,4,872,33.47720641,-112.0735331,3
Buckeye,Arizona,Sun Devil Liquors,$$,4.5,89,33.42025757,-111.8395767,2
Buckeye,Arizona,Stacy's @ Melrose,$,4,119,33.49990886,-112.0820757,1
Buckeye,Arizona,Cafe Monarch,$$$,4.5,686,33.494225,-111.931461,3
Buckeye,Arizona,Tallyho Cocktail Lounge,$,3.5,44,33.523138,-111.897192,1
West Des Moines,Iowa,Black Sheep,$$,4.5,16,41.5878299,-93.61366,2
West Des Moines,Iowa,Chicago Speakeasy,$$,3.5,79,41.62739,-93.6386,2
West Des Moines,Iowa,Juniper Moon,$$,4,31,41.58594532,-93.64377994,2
West Des Moines,Iowa,Fleming's Prime Steakhouse & Wine Bar,$$$,4.5,94,41.566076,-93.803417,3
West Des Moines,Iowa,Shorty's,$,3.5,13,41.58515167,-93.61954498,1
Skokie,Illinois,Bourbon 'N Brass, ,5,10,42.0483551,-87.6861988,1
Skokie,Illinois,Ward Eight,$$,4.5,186,42.0195549,-87.6797347,2
Skokie,Illinois,Chicago Magic Lounge, ,5,177,41.97398608,-87.66828528,1
Skokie,Illinois,Evanston Rocks, ,3,3,42.0483551,-87.6861988,1
Skokie,Illinois,Rock 'n Ravioli, ,3.5,37,42.0483551,-87.6861988,1
Skokie,Illinois,The Sixth,$$,4,187,41.96877076,-87.68434569,2
Skokie,Illinois,Green Mill,$$,4,850,41.969175,-87.65974048,2
Skokie,Illinois,Bangers & Lace Evanston,$$,4,202,42.0453,-87.68244,2
Skokie,Illinois,Tiny Lounge,$$,4,405,41.96089358,-87.68391378,2
Skokie,Illinois,Little Bad Wolf,$$,4.5,1166,41.98338239,-87.66905101,2
Skokie,Illinois,The Barrel Run,$$,5,44,41.89284488,-87.63122072,2
Skokie,Illinois,Band of Bohemia,$$$,4,414,41.96761,-87.6751,3
Skokie,Illinois,Wilmette Bowling Center, ,3.5,30,42.07774775,-87.72298986,1
Skokie,Illinois,Simon's Tavern,$,4,293,41.97658,-87.66875,1
Skokie,Illinois,Marty's Martini Bar,$$,4,212,41.9797051,-87.6685599,2
Skokie,Illinois,Cunneen's,$,4,54,41.99828933,-87.66657223,1
Skokie,Illinois,Hackney's On Harms,$$,3.5,170,42.07781595,-87.77034435,2
Skokie,Illinois,Cellars Bar and Grill,$$,4,552,41.98922,-87.66065,2
Skokie,Illinois,Fat Cat,$$,3.5,579,41.97010704,-87.65993322,2
Skokie,Illinois,Atlantic Bar & Grill,$$,4,131,41.97335434,-87.69200134,2
Skokie,Illinois,The Reservoir,$$,4,322,41.9620989,-87.65170455,2
Skokie,Illinois,Hamburger Mary's,$$,3.5,936,41.97997,-87.66851,2
Skokie,Illinois,Andersonville Brewing Co,$$,3,84,41.98002778,-87.6683557,2
Skokie,Illinois,Gio's BBQ Bar and Grill,$$,3.5,154,41.97044373,-87.67881012,2
Lake Elsinore,California,Thompson & Twain Prospecting Co,$$$,4.5,61,33.494811,-117.150163,3
Lake Elsinore,California,Apparition Room,$$,4,108,33.492305,-117.147643,2
Lake Elsinore,California,The Charles Kenneth,$$,4.5,116,33.15892205,-117.3508099,2
Lake Elsinore,California,Speakeasy on State, ,5,21,34.05617142,-117.1821289,1
Lake Elsinore,California,The Blind Rabbit,$$,4.5,1519,33.83139132,-117.9124039,2
Lake Elsinore,California,Seymour's,$$$,5,32,33.80159378,-116.5450897,3
Lake Elsinore,California,101 proof,$$$,3.5,33,33.17215879,-117.3592033,3
Lake Elsinore,California,Tribune,$$,4.5,162,33.87058102,-117.9240338,2
Lake Elsinore,California,Crush & Brew,$$,4,830,33.49454794,-117.1501387,2
Lake Elsinore,California,Through the Looking Glass, ,4,9,33.4278943,-117.6124504,1
Lake Elsinore,California,The Whisper House,$$,4,1000,34.09457349,-117.7203207,2
Lake Elsinore,California,The Speakeasy,$$,4,28,33.6539202,-117.9966711,2
Lake Elsinore,California,Y.N.K,$$,5,73,33.67845013,-117.8500699,2
Lake Elsinore,California,Dry Society,$$,4,99,33.56098,-117.67143,2
Lake Elsinore,California,The Brickwood,$$,4.5,129,33.98353276,-117.3735942,2
Lake Elsinore,California,Pie Society,$$,4,256,33.6316551,-117.913567,2
Lake Elsinore,California,The Cellar Lounge,$$,4,103,33.5384699,-117.04963,2
Lake Elsinore,California,The State,$$,4,592,34.11021312,-117.5313487,2
Lake Elsinore,California,W Wolfskill,$$,4.5,365,33.97754,-117.37789,2
Lake Elsinore,California,Dead or Alive,$$,4.5,45,33.8027299,-116.54521,2
Lake Elsinore,California,Urge Gastropub and Whiskey Bank,$$,4,629,33.17194424,-117.3591875,2
Lake Elsinore,California,1909,$$,4,1713,33.49342787,-117.1485055,2
Lake Elsinore,California,Casa,$$,4,209,33.6433895,-117.9329686,2
Lake Elsinore,California,Stateroom Bar,$$$,4.5,18,33.53853989,-117.7812195,3
Lake Elsinore,California,Central Bar,$$,4,233,33.69833353,-117.8269927,2
Lake Elsinore,California,FLOE Lounge,$$,4,35,33.678457,-117.850046,2
Lake Elsinore,California,Wonderwall Space, ,5,18,34.05744,-117.75514,1
Lake Elsinore,California,Pearl Street General Store,$$,4.5,15,33.5290899,-117.77108,2
Lake Elsinore,California,Lincoln House,$$,4.5,189,34.08592,-117.89133,2
Lake Elsinore,California,ProAbition,$$,3.5,1657,33.983969,-117.3731243,2
Lake Elsinore,California,Veuve Noire, ,3.5,3,34.1102976,-117.5312869,1
Lake Elsinore,California,Bootlegger Tiki,$$,4,366,33.83738298,-116.5471012,2
Lake Elsinore,California,The State,$$,4,1097,34.056168,-117.181747,2
Lake Elsinore,California,The California Spirits Company,$$,5,15,33.13781,-117.154445,2
Lake Elsinore,California,The Salted Pig,$$,4,2587,33.978137,-117.377642,2
Lake Elsinore,California,Ruin Bar,$$,4,141,33.67743,-117.88583,2
Lake Elsinore,California,The Copper Door,$$,4,487,33.74688661,-117.8695863,2
Lake Elsinore,California,100 North Kitchen And Lounge,$$,4.5,128,33.87048715,-117.9242277,2
Lake Elsinore,California,The BrewHouse,$$,4.5,195,33.49498,-117.66063,2
Lake Elsinore,California,The District,$$,3.5,86,34.05565489,-117.1819591,2
Lake Elsinore,California,Foundation Room,$$,4.5,41,33.805178,-117.911576,2
Lake Elsinore,California,Syndicate Bar - Billiards,$$,4.5,107,33.86521,-117.94289,2
Lake Elsinore,California,The Blind Pig Kitchen + Bar,$$,4,535,33.64993,-117.58289,2
Lake Elsinore,California,PS Underground, ,4.5,18,33.82321167,-116.5119629,1
Lake Elsinore,California,The Republic,$,4,127,34.07773612,-117.889127,1
Lake Elsinore,California,EnVy Lounge,$$,4,178,33.66985,-117.86526,2
Lake Elsinore,California,Vacation Bar,$$,4.5,189,33.7478772,-117.8689607,2
Lake Elsinore,California,The Cellar,$$$,4,1094,33.87277057,-117.9249529,3
Lake Elsinore,California,Bosscat Kitchen and Libations,$$,4.5,2681,33.66985,-117.86526,2
Lake Elsinore,California,The Hideaway,$,3,52,33.860642,-118.124211,1
Eden Prairie,Minnesota,Volstead's Emporium,$$,4,139,44.94808213,-93.28870701,2
Eden Prairie,Minnesota,"Volstead House Whiskey Bar and Speakeasy, Eagan",$$,4,99,44.84733,-93.15821,2
Eden Prairie,Minnesota,Green Lantern,$$,4,13,44.95013,-93.0882,2
Eden Prairie,Minnesota,Marvel Bar,$$$,4,353,44.98586716,-93.2686734,3
Eden Prairie,Minnesota,Al's Place,$$$,4.5,24,45.01331982,-93.26343399,3
Eden Prairie,Minnesota,Lawless Distilling Company,$$,4.5,60,44.95487659,-93.23122866,2
Eden Prairie,Minnesota,The Back Bar,$$,4,17,45.0012088,-93.26683294,2
Eden Prairie,Minnesota,Vieux Carré,$$,4.5,40,44.9463867,-93.0965601,2
Eden Prairie,Minnesota,The Mudd Room,$$,4,15,44.8873291,-93.16374207,2
Eden Prairie,Minnesota,Copperwing Distillery,$$,4.5,35,44.9333251,-93.3605935,2
Eden Prairie,Minnesota,Parlour,$$,4,263,44.9887299,-93.27772,2
Eden Prairie,Minnesota,Prohibition,$$$,3.5,154,44.97443,-93.27179,3
Eden Prairie,Minnesota,Young Joni,$$,4.5,421,45.00123,-93.26664,2
Eden Prairie,Minnesota,The Commodore Bar & Restaurant,$$$,4,109,44.943686,-93.116572,3
Eden Prairie,Minnesota,Wabasha Street Caves,$,3.5,47,44.93593,-93.08704,1
Eden Prairie,Minnesota,Parlour Bar St. Paul,$$,4,57,44.94236,-93.1058,2
Eden Prairie,Minnesota,Tattersall Distilling,$$,4,145,45.00517779,-93.24945626,2
Eden Prairie,Minnesota,Lyn 65 Kitchen & Bar,$$,4,269,44.885872,-93.286079,2
Eden Prairie,Minnesota,Dalton and Wade,$$,4,92,44.9845748,-93.2727864,2
Eden Prairie,Minnesota,Constantine,$$,3.5,49,44.97137833,-93.27269745,2
Eden Prairie,Minnesota,Mercy Bar & Dining Room,$$,4,125,44.975817,-93.277104,2
Eden Prairie,Minnesota,Birch's Lowertown Taproom & Barrel House, ,4.5,7,44.95011,-93.0855799,1
Eden Prairie,Minnesota,Kado No Mise,$$$,4,125,44.9846466,-93.2674674,3
Eden Prairie,Minnesota,Honey,$$,3.5,84,44.9878,-93.2576799,2
Eden Prairie,Minnesota,Can Can Wonderland,$$,3.5,167,44.964103,-93.183134,2
Eden Prairie,Minnesota,Sandy's Tavern,$,4,121,44.88290405,-93.30901337,1
Eden Prairie,Minnesota,Bunny's Bar & Grill NE,$$,3.5,34,44.99911499,-93.27170563,2
Eden Prairie,Minnesota,The Original Coney Island,$,3.5,7,44.94734573,-93.09727478,1
Eden Prairie,Minnesota,Psycho Suzi's Motor Lounge,$$,3.5,926,45.0075264,-93.27224731,2
Eden Prairie,Minnesota,The Local,$$,4,668,44.973988,-93.274172,2
Eden Prairie,Minnesota,Stanley's Northeast Bar Room,$$,3.5,193,45.01337,-93.26352,2
Eden Prairie,Minnesota,Murray's,$$$,4,328,44.97863,-93.27234,3
Eden Prairie,Minnesota,Mortimer's Bar and Restaurant,$,3.5,89,44.96253,-93.2876,1
Eden Prairie,Minnesota,The Pourhouse,$$,3,80,44.9795303,-93.2717285,2
Eden Prairie,Minnesota,Keys at the Foshay,$$,3.5,349,44.97421385,-93.27175961,2
Eden Prairie,Minnesota,Lucky's 13 Pub,$$,3.5,127,44.88733,-93.16374,2
Eden Prairie,Minnesota,Chatterbox Pub,$$,3,165,44.93937,-93.23911,2
Eden Prairie,Minnesota,Eli's Food & Cocktails,$$,4,292,44.97419,-93.281344,2
Eden Prairie,Minnesota,Chino Latino,$$,3.5,718,44.94867753,-93.29846219,2
Eden Prairie,Minnesota,Bar Zia,$$,3.5,31,44.9776,-93.2629,2
Eden Prairie,Minnesota,Minnesota State Fair, ,4.5,339,44.989646,-93.169603,1
Eden Prairie,Minnesota,5-8 Club,$$,3.5,591,44.89776,-93.247352,2
Eden Prairie,Minnesota,5-8 Grill And Tap,$$,2.5,63,44.893612,-93.081311,2
Eden Prairie,Minnesota,Liquor Lyle's,$,3.5,210,44.9618049,-93.2918936,1
Wellington,Florida,The O.G.,$$,4.5,18,26.45877,-80.07131,2
Wellington,Florida,Revelry,$,5,31,26.61512,-80.05663,1
Wellington,Florida,Death or Glory Bar,$$,4.5,199,26.46377975,-80.06725665,2
Wellington,Florida,The Blind Monk,$$,4.5,286,26.711147,-80.054484,2
Wellington,Florida,Saxon Sushi,$$,4.5,7,26.5153391,-80.0592464,2
Wellington,Florida,Dorrian's Red Hand,$$,4,43,26.71335708,-80.05144302,2
Wellington,Florida,Galley,$$$,4,19,26.70503729,-80.05746283,3
Wellington,Florida,Sweetwater,$$,4,394,26.515248,-80.0591749,2
Wellington,Florida,C.W.S. Bar + Kitchen,$$,4,258,26.61680412,-80.05417633,2
Wellington,Florida,HMF at The Breakers,$$$,4,98,26.71479,-80.03365,3
Wellington,Florida,3rd & 3rd,$$,4,165,26.467296,-80.070026,2
Wellington,Florida,The Pawn Shop Lounge,$$,2.5,25,26.71316131,-80.05156818,2
Wellington,Florida,Rhum Shak,$$,4,62,26.61611,-80.0565,2
Wellington,Florida,Lilo's Street Food & Bar,$$,4,163,26.61559,-80.0555,2
Wellington,Florida,Terra Fiamma,$$,3.5,213,26.45514853,-80.18926103,2
Jupiter,Florida,Revelry,$,5,31,26.61512,-80.05663,1
Jupiter,Florida,The Blind Monk,$$,4.5,286,26.711147,-80.054484,2
Jupiter,Florida,HMF at The Breakers,$$$,4,98,26.71479,-80.03365,3
Jupiter,Florida,Dorrian's Red Hand,$$,4,43,26.71335708,-80.05144302,2
Jupiter,Florida,Galley,$$$,4,19,26.70503729,-80.05746283,3
Jupiter,Florida,C.W.S. Bar + Kitchen,$$,4,258,26.61680412,-80.05417633,2
Jupiter,Florida,The Pawn Shop Lounge,$$,2.5,25,26.71316131,-80.05156818,2
Jupiter,Florida,Rhum Shak,$$,4,62,26.61611,-80.0565,2
Jupiter,Florida,Lilo's Street Food & Bar,$$,4,163,26.61559,-80.0555,2
Glens Falls,New York,Downtown Social, ,4,10,43.3097,-73.64503,1
Glens Falls,New York,Hamlet & Ghost,$$,4.5,127,43.08187,-73.78388,2
Glens Falls,New York,9 Maple Ave,$$$,4,67,43.08236,-73.78418,3
Glens Falls,New York,Henry Street Taproom,$$,4,125,43.08247379,-73.78206808,2
Glens Falls,New York,The Hill at Muza,$$,4.5,54,42.722799,-73.679388,2
Glens Falls,New York,Bourke's Bar, ,5,3,43.08021,-73.78122,1
Glens Falls,New York,Cask & Kiln Kitchen,$$$,4,115,42.86858059,-72.87086472,3
Glens Falls,New York,The Factory Eatery & Spirits,$$,3.5,53,43.00864978,-73.85076796,2
Glens Falls,New York,Hattie's Restaurant,$$,4,452,43.08045851,-73.78349516,2
Sammamish,Washington,Civility & Unrest,$$$,4,63,47.614876,-122.200659,3
Sammamish,Washington,Mox Boarding House - Bellevue,$$,4,277,47.62288,-122.16282,2
Sammamish,Washington,Bottle & Bull,$$,4,274,47.67507544,-122.2065198,2
Sammamish,Washington,Lot No. 3,$$,3.5,1184,47.61454,-122.19868,2
Sammamish,Washington,Prime 21 Spirits Lounge,$$$,3.5,8,47.6177483,-122.2003098,3
Sammamish,Washington,The Goose Pub N Eatery,$,3.5,100,47.61974208,-122.1789091,1
Sammamish,Washington,Earls Kitchen + Bar,$$,3,764,47.61697,-122.20123,2
Pico Rivera,California,Clearman's Steak 'N Stein,$$$,4,831,33.9977,-118.07417,3
Pico Rivera,California,Lock & Key Social Drinkery and KiTCHEN,$$,4,1336,33.94141,-118.13253,2
Pico Rivera,California,Big Lucky,$$,5,28,34.08841,-118.37783,2
Pico Rivera,California,The Bottle Room,$$,4,888,33.9796705,-118.0375149,2
Pico Rivera,California,Spirit House Bar,$$,3.5,205,34.06166,-118.1216,2
Pico Rivera,California,Uncle Henry's Deli,$$,4.5,462,33.9588097,-118.140491,2
Pico Rivera,California,American Legion Post 43, ,4.5,21,34.1077794,-118.3380219,1
Pico Rivera,California,The Victorian, ,4,118,34.00145,-118.48327,1
Beloit,Wisconsin,Liars' Club,$$,5,5,42.68006,-88.27604,2
Beloit,Wisconsin,Walnut Speakeasy,$$,3.5,115,42.029319,-88.283615,2
Beloit,Wisconsin,The Baker House,$$,3.5,204,42.588615,-88.432571,2
Beloit,Wisconsin,Charlie's On Main,$$,4,58,42.92595673,-89.38476563,2
Beloit,Wisconsin,Jasters Craft Beer and Winery,$$,4.5,88,42.23419907,-88.33596088,2
Beloit,Wisconsin,Ruby Lounge, ,2.5,7,43.074509,-89.396584,1
Beloit,Wisconsin,Merchant,$$,4,524,43.07427,-89.38101,2
Beloit,Wisconsin,Martini Room,$$,4,91,42.03698,-88.28344,2
Beloit,Wisconsin,All Inn Pub & Grub,$$,5,1,42.28517349,-88.22648215,2
Beloit,Wisconsin,Art & Alma's Century Inn,$$,4,87,42.05298251,-88.54814492,2
Beloit,Wisconsin,City Bar,$$,3.5,44,43.07489879,-89.39607449,2
Beloit,Wisconsin,Rugan's,$$,4,31,42.68057,-88.27698,2
Beloit,Wisconsin,Natt Spil,$$,4,178,43.07457553,-89.37974441,2
Beloit,Wisconsin,Club Tavern & Grille,$$,3,52,43.0968704,-89.4945831,2
Beloit,Wisconsin,Tornado Steak House,$$$,4,490,43.07243,-89.38434,3
Beloit,Wisconsin,Forequarter,$$$,4,244,43.08235,-89.3797,3
Beloit,Wisconsin,The Saddle Room,$$$,3.5,316,42.0697381,-88.209629,3
Beloit,Wisconsin,Tip Top Tavern,$$,4,106,43.107164,-89.351047,2
Beloit,Wisconsin,Nice Ash Cigar Bar,$$,4,31,43.01114273,-88.23222351,2
Beloit,Wisconsin,Nick's Pizza & Pub,$$,3.5,246,42.0082134,-88.3370253,2
Monessen,Pennsylvania,Speakeasy,$$,3.5,83,40.440594,-79.99659,2
Monessen,Pennsylvania,Acacia,$$,4.5,136,40.42822,-79.97583,2
Monessen,Pennsylvania,The Warren Bar and Burrow,$$,4.5,53,40.4426526,-79.9998171,2
Monessen,Pennsylvania,Sewickley Speakeasy,$$$,3.5,21,40.526289,-80.157402,3
Monessen,Pennsylvania,Butcher and the Rye,$$$,4.5,808,40.442334,-80.002066,3
Monessen,Pennsylvania,The Tin Lizzy,$$$,4.5,17,40.279138,-79.365799,3
Monessen,Pennsylvania,Hill & Hollow,$$$,4,46,39.6416899,-79.96245,3
Monessen,Pennsylvania,The Commoner,$$,4,544,40.44167556,-79.99620559,2
Monessen,Pennsylvania,Needle and Pin,$$,4,139,40.38945409,-80.04194387,2
Monessen,Pennsylvania,Butterjoint,$$,4,182,40.44997597,-79.95073719,2
Monessen,Pennsylvania,Quantum Spirits,$,5,16,40.4086,-80.08437,1
Monessen,Pennsylvania,PointBreezeway, ,5,15,40.4469573,-79.9046812,1
Monessen,Pennsylvania,88, ,5,1,40.428287,-79.976066,1
Monessen,Pennsylvania,The Union Grill,$$,4,97,40.1694699,-80.24471,2
Monessen,Pennsylvania,Kimpton Hotel Monaco Pittsburgh,$$$,4.5,170,40.441434,-79.996339,3
Monessen,Pennsylvania,Olive or Twist,$$,3.5,264,40.44294,-80.00257,2
Monessen,Pennsylvania,Bar Marco,$$,4,279,40.45249176,-79.98155975,2
Monessen,Pennsylvania,Carmella's Plates & Pints,$$,4,180,40.42839222,-79.97874912,2
Monessen,Pennsylvania,Umami,$$,4,220,40.46664,-79.96419,2
Monessen,Pennsylvania,Apothecary Ale House,$$,4.5,40,39.62945465,-79.95750887,2
Monessen,Pennsylvania,Nino's Restaurant,$$,4,26,40.14292968,-79.48319652,2
Monessen,Pennsylvania,Maggie's Farm Rum,$$,4.5,64,40.4617996,-79.9701224,2
Monessen,Pennsylvania,Speals Tavern, ,4,4,40.39365,-79.44167,1
Monessen,Pennsylvania,Grille 565,$$,4,38,40.4964748,-80.05777459,2
Monessen,Pennsylvania,Perlé, ,3.5,47,40.44103153,-80.00294458,1
Monessen,Pennsylvania,Hollywood Gardens / Brixton Brewing,$$,4.5,43,40.70101,-80.28241,2
Monessen,Pennsylvania,Caliente Pizza & Drafthouse,$$,3,259,40.4620358,-79.9501025,2
Montebello,California,The Speakeasy,$$,4,382,34.1463714,-118.1490924,2
Montebello,California,The Varnish,$$,4,1125,34.04489316,-118.249797,2
Montebello,California,Tribune,$$,4.5,162,33.87058102,-117.9240338,2
Montebello,California,Rabbit Hole,$$,4,509,34.09463,-118.1272,2
Montebello,California,The Cellar,$$,4.5,157,34.1455,-118.14985,2
Montebello,California,Birds & Bees,$$,4,227,34.05234,-118.24723,2
Montebello,California,Lock & Key Social Drinkery and KiTCHEN,$$,4,1336,33.94141,-118.13253,2
Montebello,California,Room 31,$$,5,90,34.13872714,-118.2133131,2
Montebello,California,Spirit House Bar,$$,3.5,205,34.06166,-118.1216,2
Montebello,California,The Edison,$$$,4,2861,34.05103821,-118.245014,3
Montebello,California,Lock & Key,$$,3.5,928,34.06936,-118.29197,2
Montebello,California,White Horse Lounge,$$,4.5,1140,34.1451785,-118.1523978,2
Montebello,California,Apothéke,$$$,4,119,34.06991,-118.22545,3
Montebello,California,The Burrow,$$,5,106,34.0467477,-118.2607696,2
Montebello,California,The Blind Donkey,$$,4,536,34.14688476,-118.149773,2
Montebello,California,The Walker Inn,$$$,4,117,34.0634307,-118.3008552,3
Montebello,California,Bar Jackalope,$$$,4.5,88,34.04711,-118.25581,3
Montebello,California,Break Room 86,$$,3,520,34.06227393,-118.3012287,2
Montebello,California,Songbird Cafe, ,5,2,34.0643,-118.23661,1
Montebello,California,Good Housekeeping HLP,$$,4.5,43,34.1094619,-118.1930707,2
Montebello,California,The Slipper Clutch,$,4,66,34.04998,-118.24936,1
Montebello,California,Clearman's Steak 'N Stein,$$$,4,831,33.9977,-118.07417,3
Montebello,California,Rhythm Room LA,$$,4.5,184,34.04604204,-118.2511996,2
Montebello,California,The Love Song Bar,$$,4,135,34.04720619,-118.2480068,2
Montebello,California,Here & Now, ,4.5,11,34.04378285,-118.2325357,1
Montebello,California,Chained Rabbit,$$,4.5,67,34.17474,-118.29985,2
Montebello,California,The BoardRoom,$$,3.5,66,34.05735,-118.24816,2
Montebello,California,Der Rathskeller,$$,4.5,56,34.147028,-118.1503441,2
Montebello,California,1881,$$,4.5,23,34.16945,-118.11176,2
Montebello,California,The Association,$$,3.5,862,34.0450503,-118.2498806,2
Montebello,California,The Wolves, ,4,40,34.0470476,-118.2501702,1
Montebello,California,ETA,$$,4.5,106,34.1093212,-118.1930016,2
Montebello,California,The Know Where Bar,$$,4.5,191,34.10148,-118.3127424,2
Montebello,California,Genever,$$,4.5,41,34.07227029,-118.2828883,2
Montebello,California,Wolf & Crane Bar,$$,4,470,34.0479536,-118.2397511,2
Montebello,California,La Descarga,$$,4,907,34.09208,-118.30956,2
Montebello,California,The Tap Room,$$$,4,205,34.1201246,-118.1335495,3
Montebello,California,Seven Grand,$$,4,1952,34.047132,-118.2558135,2
Montebello,California,The Little Easy,$$,4,896,34.04758,-118.25036,2
Montebello,California,Paper Tiger Bar,$$,4.5,111,34.0761251,-118.30877,2
Montebello,California,Syndicate Bar - Billiards,$$,4.5,107,33.86521,-117.94289,2
